amount,history,high_amount,frequent_claims,domain_health,domain_vehicle,domain_life,domain_financial,non_network,high_damage,early_policy,income_mismatch,fraud
65613,0,0,0,1,0,0,0,0,0,0,0,0
163239,1,1,0,0,1,0,0,0,1,0,0,0
364113,0,1,0,0,1,0,0,0,0,0,0,0
20223,0,0,0,0,0,0,1,0,0,0,0,0
50576,0,0,0,0,0,1,0,0,0,0,1,0
24915,0,0,0,0,0,1,0,0,1,0,0,0
43922,0,0,0,0,1,0,0,0,0,0,0,0
52055,5,0,1,0,1,0,0,0,0,0,0,0
439101,0,1,0,0,0,0,1,0,0,0,0,0
101019,0,1,0,0,0,1,0,0,0,1,0,0
492877,0,1,0,0,0,1,0,0,1,0,0,1
60936,5,0,1,0,0,0,1,0,0,0,0,0
89090,0,0,0,0,0,1,0,0,0,0,0,0
7553,0,0,0,1,0,0,0,0,0,0,0,0
11246,0,0,0,0,1,0,0,0,1,0,0,0
163852,0,1,0,0,1,0,0,1,0,1,0,0
172990,0,1,0,1,0,0,0,0,0,0,0,0
38124,0,0,0,0,0,1,0,0,0,0,0,0
17449,0,0,0,1,0,0,0,0,0,0,0,0
165746,1,1,0,0,0,1,0,0,0,0,0,0
26318,0,0,0,0,1,0,0,0,0,0,0,0
230023,3,1,0,0,0,1,0,1,0,0,0,0
48202,1,0,0,1,0,0,0,0,0,0,0,0
344892,0,1,0,1,0,0,0,0,0,0,0,0
136592,0,1,0,1,0,0,0,1,0,1,1,1
28730,0,0,0,0,0,1,0,0,0,0,0,0
45035,1,0,0,0,1,0,0,0,1,0,0,1
499074,0,1,0,0,0,1,0,1,0,0,0,1
72373,0,0,0,0,0,0,1,0,0,0,0,0
18871,1,0,0,0,0,0,1,0,0,0,0,0
315514,0,1,0,0,0,0,1,0,0,0,0,0
18751,0,0,0,0,0,0,1,0,0,0,0,0
43953,1,0,0,0,0,0,1,0,0,0,0,0
97752,0,0,0,0,1,0,0,0,0,0,0,0
72553,0,0,0,0,0,1,0,0,0,0,0,0
460507,0,1,0,0,1,0,0,0,0,0,1,0
63046,1,0,0,0,1,0,0,0,0,0,0,0
75071,0,0,0,1,0,0,0,0,0,0,0,0
77656,0,0,0,0,0,1,0,0,0,1,0,1
48386,1,0,0,0,0,1,0,0,0,0,0,0
48219,2,0,0,0,0,1,0,0,0,0,0,0
37961,0,0,0,0,0,0,1,0,0,0,0,0
248886,3,1,0,0,1,0,0,0,0,0,0,0
150912,1,1,0,0,1,0,0,0,0,0,0,0
49578,0,0,0,0,0,1,0,0,1,0,0,0
313449,0,1,0,0,0,1,0,0,0,0,0,0
54418,1,0,0,0,1,0,0,1,0,0,0,0
57482,0,0,0,0,0,1,0,0,0,0,0,0
9346,0,0,0,0,1,0,0,0,0,0,0,0
100650,0,1,0,1,0,0,0,0,0,0,0,0
197665,0,1,0,1,0,0,0,1,0,0,0,1
196741,0,1,0,0,0,0,1,0,0,0,1,1
113906,0,1,0,1,0,0,0,0,0,0,0,0
39769,0,0,0,1,0,0,0,0,0,0,0,0
5472,1,0,0,0,0,1,0,0,0,0,0,0
280296,0,1,0,0,0,0,1,0,0,1,0,0
49774,0,0,0,0,0,0,1,0,0,0,0,0
66859,3,0,0,0,0,0,1,0,0,0,0,0
52312,0,0,0,0,0,1,0,0,0,0,0,0
5362,2,0,0,1,0,0,0,0,0,0,0,0
87184,0,0,0,1,0,0,0,0,0,0,0,0
12039,0,0,0,0,0,1,0,0,0,0,0,0
11300,0,0,0,0,1,0,0,0,0,1,0,0
66691,0,0,0,0,1,0,0,0,0,0,0,0
113345,1,1,0,0,0,0,1,0,0,0,0,0
10157,3,0,0,0,1,0,0,0,0,1,0,0
181115,1,1,0,0,0,0,1,0,0,1,0,0
140005,0,1,0,1,0,0,0,0,0,0,0,0
49224,0,0,0,1,0,0,0,0,0,0,0,0
121594,0,1,0,0,0,1,0,0,0,0,0,0
60612,2,0,0,0,0,1,0,0,0,0,0,0
64501,1,0,0,0,1,0,0,0,0,0,0,0
69925,1,0,0,0,0,1,0,0,0,0,0,0
98468,3,0,0,1,0,0,0,1,1,0,0,0
64725,3,0,0,0,1,0,0,0,0,1,0,0
11215,1,0,0,0,0,0,1,0,0,0,0,0
373352,0,1,0,0,0,0,1,0,0,1,0,0
156184,4,1,1,0,1,0,0,0,0,1,0,0
37662,0,0,0,0,1,0,0,0,0,0,0,0
14162,5,0,1,0,0,1,0,0,0,0,0,0
46428,3,0,0,0,0,1,0,0,0,1,0,0
199746,1,1,0,0,1,0,0,0,0,0,0,0
15026,0,0,0,1,0,0,0,0,0,0,0,0
71932,0,0,0,0,0,1,0,0,0,0,0,0
27459,2,0,0,0,1,0,0,0,0,1,0,0
70732,2,0,0,0,0,1,0,1,0,0,0,0
150830,0,1,0,0,1,0,0,1,0,0,1,0
63001,2,0,0,0,0,1,0,0,0,0,0,0
327507,0,1,0,0,0,0,1,0,1,0,1,1
114859,1,1,0,0,1,0,0,0,0,0,1,0
9790,0,0,0,0,0,0,1,0,0,0,0,0
50140,1,0,0,0,1,0,0,0,1,0,0,0
34220,5,0,1,0,0,0,1,1,1,0,0,0
42419,0,0,0,0,0,0,1,0,0,1,0,0
136522,0,1,0,0,0,1,0,0,0,0,0,0
137370,0,1,0,0,0,0,1,0,0,0,0,0
68988,0,0,0,0,0,0,1,0,0,0,0,0
36630,1,0,0,1,0,0,0,0,0,0,0,0
7216,3,0,0,1,0,0,0,0,0,0,0,0
65398,0,0,0,0,0,0,1,0,0,0,0,0
49991,1,0,0,0,0,0,1,0,0,0,0,0
72363,0,0,0,0,0,0,1,1,0,0,0,0
88087,3,0,0,0,1,0,0,1,0,0,0,0
54055,0,0,0,0,1,0,0,0,0,0,0,0
8371,0,0,0,0,0,1,0,0,0,0,0,0
117451,0,1,0,0,0,1,0,0,0,0,0,0
198119,0,1,0,1,0,0,0,0,0,0,0,0
36020,2,0,0,0,0,1,0,0,0,0,0,0
70842,1,0,0,0,1,0,0,0,0,0,0,0
20269,0,0,0,0,1,0,0,0,0,1,0,0
11650,0,0,0,0,1,0,0,0,0,0,0,0
14188,1,0,0,1,0,0,0,0,0,1,0,0
236283,2,1,0,1,0,0,0,0,0,1,0,0
8954,0,0,0,0,0,1,0,0,0,1,0,1
73057,0,0,0,0,0,0,1,0,0,0,0,0
8420,1,0,0,0,1,0,0,0,1,0,0,0
398765,2,1,0,1,0,0,0,0,0,0,0,0
97947,4,0,1,0,1,0,0,0,0,0,0,0
11364,0,0,0,1,0,0,0,0,0,0,0,0
27426,0,0,0,0,1,0,0,0,0,0,0,0
126670,0,1,0,0,0,1,0,1,0,1,0,0
76127,0,0,0,0,1,0,0,0,0,0,1,0
58896,0,0,0,0,0,1,0,0,0,0,1,0
16578,0,0,0,0,1,0,0,0,0,0,0,0
18557,0,0,0,0,0,1,0,0,0,0,0,0
54965,0,0,0,1,0,0,0,0,1,0,0,0
40338,0,0,0,0,0,1,0,0,0,0,1,0
214314,0,1,0,1,0,0,0,1,0,0,0,1
92152,1,0,0,1,0,0,0,0,1,0,0,0
63329,1,0,0,0,1,0,0,0,0,0,1,0
30385,0,0,0,0,0,0,1,0,0,1,0,0
178778,1,1,0,0,0,1,0,0,0,0,0,0
68833,2,0,0,0,0,0,1,0,0,0,1,1
48162,0,0,0,0,0,0,1,0,1,0,0,0
258849,0,1,0,1,0,0,0,1,0,0,0,1
35701,0,0,0,0,0,1,0,0,0,0,0,0
63321,0,0,0,1,0,0,0,0,1,0,0,0
40465,2,0,0,0,1,0,0,0,1,0,0,0
50954,1,0,0,0,1,0,0,0,1,0,0,0
77718,0,0,0,0,0,0,1,0,1,0,0,0
175544,5,1,1,0,1,0,0,1,0,0,0,0
44412,2,0,0,0,0,0,1,0,0,1,0,0
44580,2,0,0,0,0,1,0,0,1,0,1,0
493374,1,1,0,0,0,0,1,1,0,0,0,0
77735,1,0,0,1,0,0,0,0,0,0,0,0
52262,2,0,0,0,1,0,0,0,0,0,0,0
200610,1,1,0,0,1,0,0,0,1,0,0,0
72124,1,0,0,1,0,0,0,0,0,1,0,0
40562,0,0,0,0,1,0,0,0,0,0,0,0
168237,2,1,0,0,0,0,1,0,0,0,0,0
40579,0,0,0,1,0,0,0,0,0,0,0,0
34591,0,0,0,0,0,0,1,0,0,1,0,0
441930,1,1,0,1,0,0,0,0,0,0,0,1
128247,0,1,0,0,0,0,1,0,0,0,0,0
58502,1,0,0,0,1,0,0,0,0,1,1,0
33719,0,0,0,0,1,0,0,0,0,0,0,0
45919,0,0,0,1,0,0,0,0,1,0,0,0
53121,0,0,0,0,1,0,0,0,0,0,0,0
170057,1,1,0,0,0,1,0,0,0,0,0,0
170591,0,1,0,0,0,1,0,0,0,0,0,0
61187,0,0,0,0,0,0,1,0,0,0,0,0
168727,1,1,0,0,0,0,1,1,0,0,0,0
169251,1,1,0,0,0,1,0,0,0,0,0,0
44015,0,0,0,0,0,0,1,0,1,0,0,0
48902,0,0,0,1,0,0,0,0,0,0,0,0
59346,0,0,0,0,1,0,0,0,0,0,0,0
66594,0,0,0,0,0,1,0,0,0,0,1,0
26986,0,0,0,0,1,0,0,0,0,0,0,0
13560,0,0,0,0,1,0,0,0,0,0,0,0
25218,0,0,0,0,0,0,1,0,0,0,0,0
69965,0,0,0,1,0,0,0,0,1,0,0,0
44340,0,0,0,0,0,1,0,0,0,0,0,0
50189,2,0,0,0,0,1,0,0,0,0,0,0
57858,0,0,0,0,0,1,0,0,0,0,0,0
26679,0,0,0,0,0,0,1,0,0,0,1,0
35819,0,0,0,0,0,1,0,0,0,0,0,0
57738,0,0,0,1,0,0,0,0,0,0,0,0
186974,1,1,0,0,1,0,0,0,1,0,0,1
73306,1,0,0,0,0,1,0,0,0,0,0,0
49398,1,0,0,1,0,0,0,0,0,0,0,0
248571,2,1,0,1,0,0,0,0,0,0,0,0
51693,0,0,0,0,0,1,0,0,0,0,0,0
6503,1,0,0,0,0,0,1,0,0,0,0,0
15974,0,0,0,1,0,0,0,0,0,0,1,0
11836,3,0,0,0,0,1,0,0,0,0,0,0
55942,0,0,0,0,0,1,0,0,1,0,0,0
425090,0,1,0,0,0,1,0,0,0,0,0,0
173120,1,1,0,0,1,0,0,0,0,0,0,0
24745,0,0,0,0,1,0,0,0,0,0,1,0
79805,1,0,0,0,0,0,1,1,0,0,0,0
21049,0,0,0,0,0,0,1,0,0,0,0,0
113640,0,1,0,0,0,0,1,0,0,0,0,0
199501,0,1,0,0,0,1,0,0,0,0,0,0
10324,0,0,0,0,0,1,0,0,1,0,0,0
103480,0,1,0,0,0,0,1,0,0,0,0,0
42446,0,0,0,1,0,0,0,0,0,0,0,0
63456,3,0,0,0,0,0,1,0,0,0,0,0
57431,2,0,0,0,1,0,0,0,0,0,0,0
13245,2,0,0,0,0,1,0,0,0,0,0,0
131154,1,1,0,0,0,1,0,0,0,0,0,0
24686,0,0,0,1,0,0,0,0,0,0,0,0
35138,0,0,0,1,0,0,0,0,0,0,0,0
183917,1,1,0,0,1,0,0,1,0,0,0,0
66024,2,0,0,0,1,0,0,0,0,0,1,0
33444,0,0,0,0,1,0,0,1,1,0,0,0
58529,0,0,0,0,0,1,0,0,0,0,0,0
134658,0,1,0,0,0,1,0,0,0,0,0,0
31555,0,0,0,0,1,0,0,0,0,0,0,0
74109,0,0,0,0,0,1,0,1,0,0,0,0
70608,0,0,0,0,0,0,1,0,0,0,0,0
22860,0,0,0,0,1,0,0,0,0,0,0,0
55815,0,0,0,1,0,0,0,1,0,0,1,0
21053,1,0,0,0,0,0,1,0,0,0,0,0
10991,1,0,0,1,0,0,0,0,0,0,0,0
142411,0,1,0,1,0,0,0,0,0,0,0,0
69362,2,0,0,0,1,0,0,0,0,0,0,0
64043,0,0,0,0,0,0,1,0,0,0,0,0
33990,0,0,0,1,0,0,0,0,1,0,1,0
28722,1,0,0,0,1,0,0,0,0,0,0,0
33245,0,0,0,0,1,0,0,0,0,0,0,0
57047,0,0,0,0,0,0,1,0,0,0,0,0
78717,0,0,0,0,0,1,0,1,0,0,0,0
16579,0,0,0,0,0,0,1,0,0,0,0,0
489661,1,1,0,0,0,1,0,0,0,0,1,0
56626,0,0,0,0,0,0,1,0,0,0,0,0
38664,4,0,1,0,0,1,0,0,0,0,0,0
6702,1,0,0,0,1,0,0,0,0,0,0,0
29042,1,0,0,1,0,0,0,0,0,0,0,0
55393,1,0,0,0,0,0,1,1,0,0,0,0
8507,0,0,0,0,0,0,1,0,0,0,0,0
140040,0,1,0,0,1,0,0,0,0,0,1,0
52714,0,0,0,0,0,0,1,0,0,0,0,0
141150,1,1,0,1,0,0,0,0,0,1,0,0
84578,2,0,0,0,0,0,1,0,0,0,0,0
171338,2,1,0,0,0,1,0,1,0,0,0,0
180298,2,1,0,0,0,0,1,0,0,0,0,0
241055,0,1,0,0,0,1,0,0,0,0,0,0
111632,0,1,0,1,0,0,0,0,0,0,0,0
111067,0,1,0,0,0,1,0,0,0,0,0,0
298822,0,1,0,0,0,1,0,0,0,0,0,0
41023,0,0,0,0,0,0,1,0,0,1,0,0
72702,0,0,0,0,1,0,0,0,0,0,0,0
177722,0,1,0,0,0,0,1,0,0,0,0,0
179340,0,1,0,1,0,0,0,0,0,0,0,0
44194,5,0,1,0,0,1,0,0,0,0,0,0
53654,0,0,0,0,0,1,0,1,0,0,0,0
66255,0,0,0,0,0,0,1,0,0,0,0,0
57314,2,0,0,0,1,0,0,1,0,0,0,0
32145,2,0,0,1,0,0,0,0,0,0,0,0
127627,0,1,0,0,0,0,1,0,0,1,0,0
30726,1,0,0,0,0,1,0,0,0,0,0,0
67810,0,0,0,0,0,1,0,0,0,0,0,0
15840,0,0,0,0,0,1,0,0,0,1,0,0
29404,4,0,1,0,1,0,0,0,0,0,0,0
9949,2,0,0,0,0,1,0,0,0,0,0,0
5421,4,0,1,0,0,0,1,0,0,0,0,0
24132,2,0,0,0,1,0,0,0,0,1,0,0
55398,2,0,0,0,1,0,0,0,1,0,0,0
42733,1,0,0,0,0,1,0,0,0,0,0,0
48189,1,0,0,0,1,0,0,0,0,0,0,0
40977,2,0,0,0,1,0,0,0,0,0,0,0
49361,0,0,0,1,0,0,0,0,1,0,0,0
49378,0,0,0,0,0,0,1,0,0,0,0,0
43073,0,0,0,0,0,1,0,1,0,0,0,0
15197,2,0,0,0,0,1,0,0,0,0,0,0
20397,0,0,0,0,1,0,0,0,0,0,0,0
194578,0,1,0,1,0,0,0,0,1,0,0,0
22376,0,0,0,1,0,0,0,0,0,0,0,0
7729,0,0,0,0,0,0,1,0,0,0,0,0
31471,0,0,0,1,0,0,0,0,1,0,0,0
127648,2,1,0,0,0,1,0,0,1,1,0,1
12073,0,0,0,0,0,0,1,0,0,0,0,0
53569,2,0,0,1,0,0,0,0,0,0,0,0
160748,1,1,0,1,0,0,0,0,0,0,1,0
217517,0,1,0,1,0,0,0,0,0,0,0,1
36111,1,0,0,0,1,0,0,1,0,0,0,0
32689,0,0,0,1,0,0,0,0,1,0,0,0
151260,0,1,0,0,1,0,0,0,0,0,0,0
8930,0,0,0,0,0,1,0,0,0,0,0,0
44629,0,0,0,0,0,0,1,0,0,0,0,0
47865,0,0,0,0,0,1,0,0,0,0,0,0
55934,0,0,0,0,0,0,1,0,0,0,0,0
78424,0,0,0,0,1,0,0,0,0,0,0,0
59221,0,0,0,1,0,0,0,0,1,0,0,0
63897,1,0,0,0,0,1,0,0,0,0,0,0
163519,1,1,0,0,1,0,0,0,0,0,0,0
61936,0,0,0,1,0,0,0,1,0,0,0,0
97994,0,0,0,1,0,0,0,0,0,0,0,0
46497,2,0,0,1,0,0,0,0,0,1,0,0
133838,1,1,0,0,0,0,1,0,1,0,0,1
464978,1,1,0,1,0,0,0,0,0,0,0,0
58271,0,0,0,0,0,1,0,0,0,0,0,0
71034,1,0,0,0,1,0,0,0,1,0,0,0
25072,2,0,0,1,0,0,0,1,0,0,0,0
37221,0,0,0,0,1,0,0,0,0,0,0,0
378128,0,1,0,0,0,0,1,0,0,0,0,0
98870,0,0,0,0,0,0,1,0,0,0,0,0
14963,1,0,0,1,0,0,0,1,0,0,0,0
104592,0,1,0,0,0,1,0,0,0,0,0,0
12348,2,0,0,0,0,0,1,0,0,0,0,0
48374,1,0,0,0,0,1,0,0,0,0,0,0
92914,0,0,0,1,0,0,0,0,0,0,0,0
30363,0,0,0,0,0,1,0,1,0,0,1,0
65610,0,0,0,0,1,0,0,1,0,0,0,0
199427,1,1,0,0,1,0,0,0,0,0,0,0
17372,0,0,0,0,0,1,0,0,1,0,0,0
159505,1,1,0,1,0,0,0,0,0,0,0,0
85657,0,0,0,0,0,1,0,0,0,0,0,0
130095,2,1,0,0,0,0,1,0,0,0,0,0
25986,0,0,0,0,1,0,0,0,1,0,0,0
83458,4,0,1,1,0,0,0,0,0,0,0,1
461931,1,1,0,0,1,0,0,0,0,0,0,0
65836,0,0,0,1,0,0,0,0,0,0,0,0
46672,3,0,0,0,0,0,1,0,0,0,0,0
79571,2,0,0,0,0,1,0,0,0,0,0,0
174696,0,1,0,0,0,1,0,0,0,0,0,0
36294,0,0,0,0,0,1,0,1,1,0,0,0
103257,0,1,0,0,0,0,1,0,0,0,0,0
79527,0,0,0,1,0,0,0,0,0,0,0,0
56552,0,0,0,1,0,0,0,0,0,0,0,0
144351,0,1,0,0,0,1,0,0,0,0,0,0
98015,0,0,0,0,1,0,0,0,0,1,0,0
12271,0,0,0,0,0,0,1,1,0,0,0,0
46846,0,0,0,0,0,1,0,0,1,0,0,0
29654,0,0,0,0,0,1,0,0,0,0,0,0
183676,0,1,0,0,0,0,1,0,0,0,0,0
13841,0,0,0,1,0,0,0,0,0,0,0,0
59481,1,0,0,1,0,0,0,1,0,0,0,0
45197,1,0,0,0,0,1,0,1,0,0,0,0
189722,0,1,0,1,0,0,0,0,0,0,0,0
320856,0,1,0,0,1,0,0,0,0,0,0,0
35025,0,0,0,0,1,0,0,0,0,0,0,0
51854,0,0,0,1,0,0,0,0,0,0,0,0
57344,0,0,0,1,0,0,0,0,1,0,0,0
52140,1,0,0,0,1,0,0,0,0,0,0,0
67055,0,0,0,1,0,0,0,0,0,0,0,0
25975,0,0,0,1,0,0,0,1,0,0,0,0
156163,0,1,0,0,0,0,1,0,0,0,0,0
99942,0,0,0,0,0,1,0,1,0,1,0,1
24251,0,0,0,1,0,0,0,1,0,0,1,0
21220,5,0,1,0,0,1,0,0,0,0,0,0
57775,1,0,0,0,1,0,0,0,0,0,0,0
56519,0,0,0,0,0,1,0,0,0,0,0,0
142139,0,1,0,1,0,0,0,0,0,0,0,0
199269,0,1,0,0,0,0,1,0,0,0,0,0
33660,1,0,0,1,0,0,0,1,0,0,0,0
65548,1,0,0,0,1,0,0,0,0,0,0,0
427751,1,1,0,0,0,0,1,1,0,0,0,0
164948,0,1,0,0,1,0,0,0,0,0,0,0
110275,0,1,0,0,0,0,1,0,0,0,0,0
66286,1,0,0,0,0,1,0,0,0,0,0,0
50416,0,0,0,0,0,0,1,0,0,0,0,0
38712,0,0,0,1,0,0,0,0,0,0,0,0
51008,0,0,0,0,0,1,0,0,0,0,0,0
35198,5,0,1,0,0,1,0,0,0,0,0,0
39185,0,0,0,0,1,0,0,1,0,0,1,0
76433,0,0,0,0,1,0,0,0,0,0,0,0
187623,0,1,0,0,0,1,0,1,0,0,0,0
31980,0,0,0,0,0,1,0,1,1,0,0,0
8453,0,0,0,0,0,1,0,0,0,0,1,0
70640,0,0,0,1,0,0,0,0,0,0,0,0
30108,0,0,0,0,0,0,1,0,0,0,1,1
38529,0,0,0,0,0,1,0,0,0,0,0,1
19486,0,0,0,1,0,0,0,0,0,0,0,0
65850,0,0,0,0,0,1,0,0,0,0,1,0
67406,1,0,0,0,0,0,1,1,0,0,0,0
26068,0,0,0,0,1,0,0,0,0,0,0,0
64800,1,0,0,1,0,0,0,0,0,1,0,0
68499,1,0,0,1,0,0,0,0,0,0,0,0
158767,0,1,0,0,0,1,0,0,0,0,0,0
12149,1,0,0,0,0,0,1,1,0,0,0,0
179059,0,1,0,0,0,1,0,0,0,1,0,1
22750,4,0,1,0,1,0,0,0,0,0,0,0
291114,0,1,0,1,0,0,0,0,0,0,1,0
58589,0,0,0,0,0,1,0,0,0,0,0,0
59319,0,0,0,0,0,1,0,0,0,0,0,0
34377,1,0,0,0,0,1,0,0,0,0,1,0
12843,1,0,0,0,0,1,0,0,0,0,0,0
26082,0,0,0,0,1,0,0,0,0,1,0,0
39640,2,0,0,0,1,0,0,0,0,0,0,0
65331,0,0,0,0,1,0,0,0,0,0,0,0
14573,1,0,0,0,1,0,0,0,0,1,0,0
165146,0,1,0,0,1,0,0,0,0,1,0,0
37026,1,0,0,0,0,0,1,0,0,0,0,0
79825,1,0,0,0,0,1,0,0,0,0,0,0
25214,0,0,0,0,0,1,0,0,0,0,0,0
97506,0,0,0,0,1,0,0,0,0,0,0,0
69990,0,0,0,1,0,0,0,1,0,0,0,0
126940,0,1,0,0,0,1,0,0,0,0,0,0
11929,0,0,0,0,0,0,1,0,0,0,1,1
145121,0,1,0,0,0,1,0,0,1,0,0,0
113313,0,1,0,1,0,0,0,0,0,0,0,0
38144,0,0,0,0,1,0,0,0,0,1,0,0
53723,0,0,0,1,0,0,0,0,0,0,0,0
51856,0,0,0,0,0,0,1,1,0,0,0,0
126404,1,1,0,0,0,1,0,0,0,0,0,0
149348,0,1,0,0,0,0,1,1,1,0,0,0
40471,1,0,0,1,0,0,0,0,0,1,0,0
21091,3,0,0,0,1,0,0,0,1,0,0,0
148929,4,1,1,0,1,0,0,0,1,0,0,1
195375,0,1,0,0,1,0,0,0,0,0,0,0
5185,0,0,0,1,0,0,0,0,0,0,0,0
70105,0,0,0,0,0,1,0,1,0,0,0,0
79494,4,0,1,0,1,0,0,0,0,0,1,0
116065,3,1,0,0,1,0,0,0,0,0,0,0
58998,0,0,0,1,0,0,0,0,0,0,0,0
41605,0,0,0,1,0,0,0,0,1,0,0,0
260286,0,1,0,0,0,0,1,0,0,0,0,0
443718,0,1,0,0,0,1,0,0,0,0,0,0
68516,0,0,0,0,0,1,0,0,0,0,0,0
37519,0,0,0,0,0,0,1,0,0,0,0,0
34617,1,0,0,0,1,0,0,0,0,0,0,0
305481,2,1,0,0,1,0,0,1,0,1,0,0
63526,0,0,0,0,0,1,0,0,0,0,1,0
63984,0,0,0,0,0,0,1,1,0,1,0,0
73358,5,0,1,0,0,1,0,1,1,0,0,0
189838,0,1,0,1,0,0,0,0,0,1,0,0
32307,3,0,0,0,1,0,0,0,0,0,0,0
71315,2,0,0,0,0,1,0,0,0,0,0,0
123731,2,1,0,1,0,0,0,0,0,0,0,0
29778,0,0,0,0,0,0,1,0,0,0,0,0
185023,0,1,0,1,0,0,0,0,0,0,0,0
166569,0,1,0,1,0,0,0,0,1,0,0,0
198822,0,1,0,0,1,0,0,0,0,0,0,0
75675,1,0,0,0,1,0,0,0,0,0,0,0
32163,1,0,0,0,0,0,1,0,0,0,0,0
78818,1,0,0,0,1,0,0,0,0,1,0,0
384080,0,1,0,0,0,1,0,1,0,0,0,0
76834,0,0,0,0,0,1,0,0,0,0,0,0
132363,2,1,0,0,0,0,1,0,0,0,0,0
98307,0,0,0,0,0,1,0,0,0,0,0,0
445377,0,1,0,0,0,0,1,0,0,0,0,0
110429,1,1,0,0,0,0,1,0,0,0,0,0
16497,0,0,0,1,0,0,0,0,0,0,0,0
57492,0,0,0,0,0,1,0,0,0,0,0,0
59010,1,0,0,1,0,0,0,1,0,0,0,0
91664,1,0,0,0,0,0,1,0,1,0,0,0
13951,0,0,0,0,0,0,1,0,0,0,1,1
360704,1,1,0,0,0,0,1,0,1,0,0,0
143602,3,1,0,0,0,1,0,0,0,0,0,0
177151,1,1,0,0,0,1,0,0,0,1,0,1
175814,1,1,0,0,0,1,0,0,0,0,0,0
51243,0,0,0,0,1,0,0,0,0,0,1,0
74081,1,0,0,0,0,0,1,0,0,0,0,0
32834,1,0,0,0,0,1,0,0,0,0,0,0
31504,0,0,0,0,0,1,0,1,0,0,0,0
144089,0,1,0,0,1,0,0,0,0,0,0,0
78061,2,0,0,0,0,1,0,0,1,0,0,0
28492,0,0,0,0,1,0,0,0,0,1,0,0
66938,1,0,0,1,0,0,0,0,1,0,0,0
159039,2,1,0,1,0,0,0,1,0,0,0,1
16473,3,0,0,0,0,1,0,0,0,0,0,0
11010,0,0,0,0,0,1,0,0,0,0,0,0
38145,0,0,0,0,0,0,1,0,1,0,0,0
11154,1,0,0,0,1,0,0,0,0,0,0,0
6869,0,0,0,0,0,1,0,0,0,1,0,0
53454,0,0,0,0,0,1,0,0,0,0,0,0
187484,0,1,0,0,1,0,0,0,1,0,0,0
45974,0,0,0,0,0,1,0,0,1,0,0,0
133528,0,1,0,0,0,1,0,0,0,0,0,0
16570,0,0,0,0,0,1,0,0,1,0,0,0
22099,0,0,0,0,1,0,0,0,0,1,0,0
68791,0,0,0,1,0,0,0,0,0,0,0,0
53402,0,0,0,0,1,0,0,0,0,0,0,0
12134,2,0,0,0,0,1,0,0,1,0,0,0
45724,0,0,0,0,0,0,1,0,0,0,0,0
71264,0,0,0,0,1,0,0,0,0,0,0,0
24181,0,0,0,0,0,0,1,1,0,0,0,0
12189,1,0,0,0,1,0,0,0,0,0,0,0
356375,0,1,0,1,0,0,0,0,0,0,0,0
288819,0,1,0,0,0,0,1,0,0,0,0,0
16361,0,0,0,0,0,1,0,0,0,0,0,0
60158,0,0,0,0,1,0,0,0,0,0,0,0
194905,0,1,0,1,0,0,0,1,0,0,0,1
33344,0,0,0,1,0,0,0,0,0,0,0,0
10963,0,0,0,1,0,0,0,0,0,0,0,0
46969,0,0,0,0,0,0,1,0,0,0,1,0
102828,2,1,0,0,1,0,0,0,0,0,0,0
119904,0,1,0,0,0,1,0,0,0,0,0,0
86976,0,0,0,1,0,0,0,0,1,0,0,0
54864,1,0,0,0,1,0,0,0,0,0,0,0
52309,0,0,0,0,0,0,1,1,0,0,0,0
55630,0,0,0,0,1,0,0,0,0,0,1,0
158355,0,1,0,0,0,0,1,0,0,0,0,0
44173,0,0,0,1,0,0,0,0,1,0,0,0
87949,1,0,0,0,0,1,0,0,0,0,0,0
146087,0,1,0,0,1,0,0,0,0,0,0,0
71838,0,0,0,1,0,0,0,0,0,0,1,0
79017,0,0,0,0,1,0,0,0,0,0,0,0
191389,0,1,0,0,0,0,1,0,1,0,0,0
142209,1,1,0,0,0,1,0,0,0,0,0,0
16739,0,0,0,0,1,0,0,1,0,0,0,0
21291,0,0,0,1,0,0,0,0,0,0,0,0
78989,0,0,0,0,0,1,0,0,0,0,1,0
85258,0,0,0,0,0,0,1,0,0,1,0,0
29850,1,0,0,0,1,0,0,0,1,0,0,0
145385,0,1,0,0,0,1,0,0,0,0,0,0
57544,1,0,0,0,1,0,0,0,0,0,0,0
56498,1,0,0,0,1,0,0,0,0,0,0,0
318356,1,1,0,0,0,1,0,1,0,0,0,0
22457,0,0,0,1,0,0,0,0,0,0,0,0
105553,0,1,0,0,1,0,0,0,0,0,0,0
66235,0,0,0,1,0,0,0,1,0,0,0,0
180699,0,1,0,0,1,0,0,0,0,0,0,0
166589,0,1,0,0,1,0,0,0,0,0,0,0
154700,1,1,0,0,0,1,0,0,0,0,0,0
103255,2,1,0,0,0,0,1,1,0,0,1,1
58018,4,0,1,1,0,0,0,0,0,0,1,0
56020,0,0,0,0,0,0,1,0,1,0,0,0
69367,0,0,0,1,0,0,0,0,0,0,0,0
121736,0,1,0,1,0,0,0,0,0,1,0,0
192728,0,1,0,0,0,0,1,0,0,0,0,0
54902,1,0,0,0,0,0,1,0,0,0,0,0
56413,0,0,0,0,0,1,0,0,0,0,0,0
47212,1,0,0,0,1,0,0,0,0,0,0,0
8763,0,0,0,0,1,0,0,0,0,0,0,0
